,property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,carpark_flag,price_rent,coordinate,postcode_property_count
823,16045885,202/31 abeckett street,MELBOURNE,VIC,3000,-37.8088875,144.962555,$480.00,1,1,0,Apartment / Unit / Flat,0,480.0,"[-37.8088875, 144.962555]",549
656,14886303,3703/60 a'beckett street,MELBOURNE,VIC,3000,-37.80874,144.961441,$600 per week,2,2,0,Apartment / Unit / Flat,0,600.0,"[-37.80874, 144.961441]",549
841,15646337,3709/639 lonsdale street,MELBOURNE,VIC,3000,-37.8150673,144.953415,$650/w & Fully Furnished,2,1,1,Apartment / Unit / Flat,0,650.0,"[-37.8150673, 144.953415]",549
662,16068040,3210/9-23 mackenzie street,MELBOURNE,VIC,3000,-37.8076019,144.967468,$500 per week *Fully Furnished*,1,1,0,Apartment / Unit / Flat,0,500.0,"[-37.8076019, 144.967468]",549
1028,15226362,2.01/15 collins street,MELBOURNE,VIC,3000,-37.813736,144.973328,$695pw,2,2,1,Apartment / Unit / Flat,0,695.0,"[-37.813736, 144.973328]",549
1072,13671355,104/300 swanston street,MELBOURNE,VIC,3000,-37.8106079,144.964584,$550,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8106079, 144.964584]",549
979,16076701,1410/120 a'beckett street,MELBOURNE,VIC,3000,-37.8093071,144.959732,$580 per week,2,2,0,Apartment / Unit / Flat,0,580.0,"[-37.8093071, 144.959732]",549
626,14128663,602/315 la trobe street,MELBOURNE,VIC,3000,-37.8109665,144.95993,$555/week,2,1,0,Apartment / Unit / Flat,0,555.0,"[-37.8109665, 144.95993]",549
977,16076859,2007/25-33 wills street,MELBOURNE,VIC,3000,-37.8107758,144.956924,$395 per week,1,1,0,Apartment / Unit / Flat,0,395.0,"[-37.8107758, 144.956924]",549
579,15386634,1204/31 spring street,MELBOURNE,VIC,3000,-37.8145065,144.974075,$490,1,1,1,Apartment / Unit / Flat,0,490.0,"[-37.8145065, 144.974075]",549
718,16078797,4713/80 a'beckett street,MELBOURNE,VIC,3000,-37.809,144.961075,$430 per week,1,1,0,Apartment / Unit / Flat,0,430.0,"[-37.809, 144.961075]",549
1000,16079067,511/668 bourke street,MELBOURNE,VIC,3000,-37.8166161,144.954285,$500.00,1,1,1,Apartment / Unit / Flat,0,500.0,"[-37.8166161, 144.954285]",549
1055,16076773,9/15 rankins lane,MELBOURNE,VIC,3000,-37.813942,144.9623,$900.00 per week,2,2,0,Apartment / Unit / Flat,0,900.0,"[-37.813942, 144.9623]",549
851,16052153,3202/618 lonsdale street,MELBOURNE,VIC,3000,-37.81425,144.953979,$630.00,2,2,1,Apartment / Unit / Flat,0,630.0,"[-37.81425, 144.953979]",549
1016,16049322,2302/135 abeckett street,MELBOURNE,VIC,3000,-37.8097878,144.959641,$600.00,2,1,1,Apartment / Unit / Flat,0,600.0,"[-37.8097878, 144.959641]",549
601,15290204,705a/651-669 lonsdale street,MELBOURNE,VIC,3000,-37.8142967,144.9531,$500,1,1,0,Apartment / Unit / Flat,0,500.0,"[-37.8142967, 144.9531]",549
829,16043123,2108/11 rose lane,MELBOURNE,VIC,3000,-37.8154449,144.954117,$580.00,2,1,0,Apartment / Unit / Flat,0,580.0,"[-37.8154449, 144.954117]",549
727,15261210,3206/36 la trobe street,MELBOURNE,VIC,3000,-37.8081627,144.96759,$490 weekly,1,1,0,Apartment / Unit / Flat,0,490.0,"[-37.8081627, 144.96759]",549
844,16056317,2904/285 la trobe street,MELBOURNE,VIC,3000,-37.8107338,144.960815,$550 per week,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8107338, 144.960815]",549
540,15675856,1804/137 bourke street,MELBOURNE,VIC,3000,-37.8127365,144.969131,$450 per week,1,1,0,Apartment / Unit / Flat,0,450.0,"[-37.8127365, 144.969131]",549
921,16060156,1404/568 collins street,MELBOURNE,VIC,3000,-37.8183746,144.955429,$550 per week,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8183746, 144.955429]",549
711,15080944,6311/134-160 spencer st,MELBOURNE,VIC,3000,-37.8174171,144.953644,$595,1,1,0,Apartment / Unit / Flat,0,595.0,"[-37.8174171, 144.953644]",549
566,14322578,6205/568 collins street,MELBOURNE,VIC,3000,-37.8183746,144.955429,$550/week,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8183746, 144.955429]",549
939,16065571,1002/233 collins st,MELBOURNE,VIC,3000,-37.8160057,144.966171,$450,1,1,0,Apartment / Unit / Flat,0,450.0,"[-37.8160057, 144.966171]",549
560,15888900,4916/228 la trobe street,MELBOURNE,VIC,3000,-37.80975,144.962616,$900/W Furnished,2,2,0,Apartment / Unit / Flat,0,900.0,"[-37.80975, 144.962616]",549
614,16049065,428/118 franklin street,MELBOURNE,VIC,3000,-37.8082047,144.958908,$325 per week,1,1,0,Apartment / Unit / Flat,0,325.0,"[-37.8082047, 144.958908]",549
543,15613397,1406/80 a'beckett street,MELBOURNE,VIC,3000,-37.8090363,144.96109,$600 weekly,2,1,0,Apartment / Unit / Flat,0,600.0,"[-37.8090363, 144.96109]",549
689,15366391,2402/155 franklin street,MELBOURNE,VIC,3000,-37.8088264,144.959549,$750 **SPACIOUS APARTMENT**,2,2,0,Apartment / Unit / Flat,0,750.0,"[-37.8088264, 144.959549]",549
655,14951685,3716/228 la trobe street,MELBOURNE,VIC,3000,-37.80975,144.962616,$800 per week,2,2,1,Apartment / Unit / Flat,0,800.0,"[-37.80975, 144.962616]",549
705,16072553,2003/315 la trobe street,MELBOURNE,VIC,3000,-37.8109665,144.95993,$580 Per Week,2,1,0,Apartment / Unit / Flat,0,580.0,"[-37.8109665, 144.95993]",549
874,16058655,4106/601 little lonsdale street,MELBOURNE,VIC,3000,-37.813755,144.95372,$480.00,1,1,0,Apartment / Unit / Flat,0,480.0,"[-37.813755, 144.95372]",549
1043,16056270,1011/225 elizabeth street,MELBOURNE,VIC,3000,-37.8132324,144.962311,$430 per week,1,1,0,Apartment / Unit / Flat,0,430.0,"[-37.8132324, 144.962311]",549
862,16061300,2105/39 lonsdale street,MELBOURNE,VIC,3000,-37.8099251,144.97113,$440 pw,2,1,0,Apartment / Unit / Flat,0,440.0,"[-37.8099251, 144.97113]",549
983,16075442,1012/605 st kilda road,MELBOURNE,VIC,3000,-37.850914,144.981461,$780 per week,2,2,1,Apartment / Unit / Flat,0,780.0,"[-37.850914, 144.981461]",549
995,16079985,1604/22-24 jane bell lane,MELBOURNE,VIC,3000,-37.81022,144.966263,$650 per week,2,1,0,Apartment / Unit / Flat,0,650.0,"[-37.81022, 144.966263]",549
967,16069105,304/58 la trobe street,MELBOURNE,VIC,3000,-37.80843,144.967056,$380 per week,1,1,0,Apartment / Unit / Flat,0,380.0,"[-37.80843, 144.967056]",549
654,15220874,2504/36 la trobe street,MELBOURNE,VIC,3000,-37.8081627,144.96759,$540/week,2,1,0,Apartment / Unit / Flat,0,540.0,"[-37.8081627, 144.96759]",549
780,15922076,l44/22-24 jane bell lane,MELBOURNE,VIC,3000,-37.81022,144.966263,$660 per week,2,1,0,Apartment / Unit / Flat,0,660.0,"[-37.81022, 144.966263]",549
909,15919318,110/68 la trobe street,MELBOURNE,VIC,3000,-37.8083649,144.9668,$60 per week,1,1,1,Apartment / Unit / Flat,0,60.0,"[-37.8083649, 144.9668]",549
956,16072727,3413/22-24 jane bell lane,MELBOURNE,VIC,3000,-37.81022,144.966263,$700 Per Week,2,2,2,Apartment / Unit / Flat,0,700.0,"[-37.81022, 144.966263]",549
1067,16033929,4706/500 elizabeth street,MELBOURNE,VIC,3000,-37.8072433,144.960281,$570 per week,2,2,0,Apartment / Unit / Flat,0,570.0,"[-37.8072433, 144.960281]",549
665,16053884,3104/288 spencer street,MELBOURNE,VIC,3000,-37.8137741,144.952087,$550 per week,2,1,1,Apartment / Unit / Flat,0,550.0,"[-37.8137741, 144.952087]",549
687,16041088,4703/157 a'bekcett street,MELBOURNE,VIC,3000,-37.8099174,144.959183,$650/W Furnished Optinal,1,1,0,Apartment / Unit / Flat,0,650.0,"[-37.8099174, 144.959183]",549
526,14629159,4808/80 a'beckett street,MELBOURNE,VIC,3000,-37.8090363,144.96109,$550 weekly,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8090363, 144.96109]",549
830,16042961,4701/38 rose lane,MELBOURNE,VIC,3000,-37.814888,144.954224,$630.00,2,2,1,Apartment / Unit / Flat,0,630.0,"[-37.814888, 144.954224]",549
784,16018393,2703/8 exploration lane,MELBOURNE,VIC,3000,-37.8091125,144.96846,$530 per week,2,2,0,Apartment / Unit / Flat,0,530.0,"[-37.8091125, 144.96846]",549
683,16061401,2007b/639 little lonsdale street,MELBOURNE,VIC,3000,-37.8141937,144.952164,$460 Per Week,1,1,0,Apartment / Unit / Flat,0,460.0,"[-37.8141937, 144.952164]",549
1012,9433574,202/593 elizabeth street,MELBOURNE,VIC,3000,-37.8044739,144.9582,$260.00 per week,1,1,0,Apartment / Unit / Flat,0,260.0,"[-37.8044739, 144.9582]",549
1045,16055187,3108/500 elizabeth st,MELBOURNE,VIC,3000,-37.8072433,144.960281,$410,1,1,0,Apartment / Unit / Flat,0,410.0,"[-37.8072433, 144.960281]",549
676,14927172,5708/568 collins street,MELBOURNE,VIC,3000,-37.8183746,144.955429,$550/week,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8183746, 144.955429]",549
959,16071907,3502/318 russell street,MELBOURNE,VIC,3000,-37.80917,144.9668,$800 per week,2,2,0,Apartment / Unit / Flat,0,800.0,"[-37.80917, 144.9668]",549
871,16059464,2404/8 franklin street,MELBOURNE,VIC,3000,-37.80746,144.96196,$590.00,2,1,0,Apartment / Unit / Flat,0,590.0,"[-37.80746, 144.96196]",549
856,16047531,2206/81 a'beckett street,MELBOURNE,VIC,3000,-37.809227,144.96138,$660 per week,2,1,0,Apartment / Unit / Flat,0,660.0,"[-37.809227, 144.96138]",549
1017,16044230,908/500 flinders street,MELBOURNE,VIC,3000,-37.82002,144.957825,$200,1,1,0,Apartment / Unit / Flat,0,200.0,"[-37.82002, 144.957825]",549
591,16042509,4413/80 a'beckett street,MELBOURNE,VIC,3000,-37.809,144.961075,$400 per week,1,1,0,Apartment / Unit / Flat,0,400.0,"[-37.809, 144.961075]",549
795,16002961,612/253 franklin street,MELBOURNE,VIC,3000,-37.8095,144.956665,$360 weekly,1,1,0,Apartment / Unit / Flat,0,360.0,"[-37.8095, 144.956665]",549
735,14535732,708/228 a'beckett street,MELBOURNE,VIC,3000,-37.8101921,144.9566,$500,2,1,0,Apartment / Unit / Flat,0,500.0,"[-37.8101921, 144.9566]",549
791,16008476,206/639 little bourke street,MELBOURNE,VIC,3000,-37.8161,144.953568,$650pw/$2998pcm,4,2,0,Apartment / Unit / Flat,0,650.0,"[-37.8161, 144.953568]",549
740,14133124,3802/618 lonsdale street,MELBOURNE,VIC,3000,-37.81432,144.953918,$580.00,2,2,1,Apartment / Unit / Flat,0,580.0,"[-37.81432, 144.953918]",549
837,16038109,504/639 lonsdale street,MELBOURNE,VIC,3000,-37.8150673,144.953415,$550.00,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8150673, 144.953415]",549
738,14188661,612/181 abeckett street,MELBOURNE,VIC,3000,-37.8101768,144.958221,$545.00,1,1,0,Studio,0,545.0,"[-37.8101768, 144.958221]",549
672,16009666,1706/200 spencer street,MELBOURNE,VIC,3000,-37.816227,144.953247,$854pw - Stay 1 mth+,1,1,1,Apartment / Unit / Flat,0,854.0,"[-37.816227, 144.953247]",549
892,16062462,709/11 cohen place,MELBOURNE,VIC,3000,-37.8110161,144.969025,$450 per week,1,1,0,Apartment / Unit / Flat,0,450.0,"[-37.8110161, 144.969025]",549
797,15999897,627/118 franklin street,MELBOURNE,VIC,3000,-37.8082047,144.958908,$350.00,1,1,0,Apartment / Unit / Flat,0,350.0,"[-37.8082047, 144.958908]",549
924,16053685,3711/157 abeckett street,MELBOURNE,VIC,3000,-37.8099174,144.959183,$750 per week,2,2,0,Apartment / Unit / Flat,0,750.0,"[-37.8099174, 144.959183]",549
763,15383169,24/300 king st,MELBOURNE,VIC,3000,-37.8131523,144.954773,"$1,099",3,2,0,Apartment / Unit / Flat,0,1099.0,"[-37.8131523, 144.954773]",549
533,11696896,3607/80 a'beckett street,MELBOURNE,VIC,3000,-37.8090363,144.96109,"$3,000 weekly",2,1,0,Apartment / Unit / Flat,0,3000.0,"[-37.8090363, 144.96109]",549
785,16017643,1802/560 lonsdale street,MELBOURNE,VIC,3000,-37.81403,144.9556,$600.00,2,1,0,Apartment / Unit / Flat,0,600.0,"[-37.81403, 144.9556]",549
648,16068933,1407/601 little lonsdale street,MELBOURNE,VIC,3000,-37.813755,144.95372,$750 per week,2,2,1,Apartment / Unit / Flat,0,750.0,"[-37.813755, 144.95372]",549
1001,16078847,2616/9-23 mackenzie street,MELBOURNE,VIC,3000,-37.8076019,144.967468,$700 weekly,2,1,0,Apartment / Unit / Flat,0,700.0,"[-37.8076019, 144.967468]",549
1020,16041456,3604/568 collins street,MELBOURNE,VIC,3000,-37.8183746,144.955429,$550.00 per week,2,2,1,Apartment / Unit / Flat,0,550.0,"[-37.8183746, 144.955429]",549
588,16044335,3101/31 abeckett street,MELBOURNE,VIC,3000,-37.8088875,144.962555,$520/PW,2,1,0,Apartment / Unit / Flat,0,520.0,"[-37.8088875, 144.962555]",549
744,13917350,1802/8 exploration lane,MELBOURNE,VIC,3000,-37.8091125,144.96846,$650.00,2,2,1,Apartment / Unit / Flat,0,650.0,"[-37.8091125, 144.96846]",549
966,16069866,412/7 katherine place,MELBOURNE,VIC,3000,-37.8201866,144.956467,$400 per week,1,1,0,Apartment / Unit / Flat,0,400.0,"[-37.8201866, 144.956467]",549
575,16004965,260 spencer st,MELBOURNE,VIC,3000,-37.8145638,144.952286,"$1,000",3,2,0,Apartment / Unit / Flat,0,1000.0,"[-37.8145638, 144.952286]",549
1059,16073890,1901/368 st kilda road,MELBOURNE,VIC,3000,-37.83181,144.971024,$1800 Per Week,3,2,2,Apartment / Unit / Flat,0,1800.0,"[-37.83181, 144.971024]",549
686,16055604,3x09/33 rose lane,MELBOURNE,VIC,3000,-37.8150139,144.953873,$600/W Furnished,2,1,0,Apartment / Unit / Flat,0,600.0,"[-37.8150139, 144.953873]",549
1003,16078775,5402/81 abeckett street,MELBOURNE,VIC,3000,-37.809227,144.96138,$720 per week,2,2,1,Apartment / Unit / Flat,0,720.0,"[-37.809227, 144.96138]",549
994,13932223,3405/568 collins street,MELBOURNE,VIC,3000,-37.8183746,144.955429,$550.00 per week,2,1,1,Apartment / Unit / Flat,0,550.0,"[-37.8183746, 144.955429]",549
747,13351218,3908/639 lonsdale st,MELBOURNE,VIC,3000,-37.8151,144.953522,$775,2,1,0,Apartment / Unit / Flat,0,775.0,"[-37.8151, 144.953522]",549
854,16049128,1607/5 sutherland street,MELBOURNE,VIC,3000,-37.8114166,144.960846,$420 per week,1,1,0,Apartment / Unit / Flat,0,420.0,"[-37.8114166, 144.960846]",549
745,13911237,503/668 bourke street,MELBOURNE,VIC,3000,-37.8166161,144.954285,$430.00,1,1,0,Apartment / Unit / Flat,0,430.0,"[-37.8166161, 144.954285]",549
639,15245682,1216/199 william street,MELBOURNE,VIC,3000,-37.8145027,144.957611,$550 per week,2,1,0,Apartment / Unit / Flat,0,550.0,"[-37.8145027, 144.957611]",549
734,14626477,705/422 collins street,MELBOURNE,VIC,3000,-37.81701,144.960114,$500.00 per week,2,1,0,Apartment / Unit / Flat,0,500.0,"[-37.81701, 144.960114]",549
987,16074036,1601/35 spring street,MELBOURNE,VIC,3000,-37.81417,144.974,$650 weekly,1,1,1,Apartment / Unit / Flat,0,650.0,"[-37.81417, 144.974]",549
709,15398831,4003/38 rose lane,MELBOURNE,VIC,3000,-37.814888,144.954224,$550/week,1,1,0,Apartment / Unit / Flat,0,550.0,"[-37.814888, 144.954224]",549
1006,16077991,24/131 la trobe street,MELBOURNE,VIC,3000,-37.80866,144.967789,$500.00,2,2,0,Apartment / Unit / Flat,0,500.0,"[-37.80866, 144.967789]",549
628,16066581,710/555 flinders,MELBOURNE,VIC,3000,-37.8209724,144.956482,$630,2,1,0,Apartment / Unit / Flat,0,630.0,"[-37.8209724, 144.956482]",549
691,15080037,2704/350 william street,MELBOURNE,VIC,3000,-37.8112335,144.956482,$400 **1 BEDROOM 1 BATHROOM APT**,1,1,0,Apartment / Unit / Flat,0,400.0,"[-37.8112335, 144.956482]",549
805,16032327,803/108 flinders street,MELBOURNE,VIC,3000,-37.8161926,144.971191,$650 per week,2,2,1,Apartment / Unit / Flat,0,650.0,"[-37.8161926, 144.971191]",549
757,15841654,285 la trobe street,MELBOURNE,VIC,3000,-37.8107338,144.960815,$65 per week,1,1,1,Apartment / Unit / Flat,0,65.0,"[-37.8107338, 144.960815]",549
915,15043424,2606/157 a'beckett street,MELBOURNE,VIC,3000,-37.8099174,144.959183,$690/w,2,1,0,Apartment / Unit / Flat,0,690.0,"[-37.8099174, 144.959183]",549
911,15771462,57/398 la trobe street,MELBOURNE,VIC,3000,-37.8109436,144.957809,$910 Per Week,3,2,1,Apartment / Unit / Flat,0,910.0,"[-37.8109436, 144.957809]",549
896,14787180,5101/464 collins street,MELBOURNE,VIC,3000,-37.8175621,144.958588,$640,2,2,0,Apartment / Unit / Flat,0,640.0,"[-37.8175621, 144.958588]",549
982,16075929,2704/27 therry street,MELBOURNE,VIC,3000,-37.8069878,144.961014,$650 per week,2,2,0,Apartment / Unit / Flat,0,650.0,"[-37.8069878, 144.961014]",549
1030,14689325,3511/157 a'beckett street,MELBOURNE,VIC,3000,-37.8099174,144.959183,$680 per week,2,2,0,Apartment / Unit / Flat,0,680.0,"[-37.8099174, 144.959183]",549
926,16051266,5008/639 little lonsdale street,MELBOURNE,VIC,3000,-37.8141937,144.952164,$700 per week,2,2,1,Apartment / Unit / Flat,0,700.0,"[-37.8141937, 144.952164]",549
820,10174988,102/8 bligh place,MELBOURNE,VIC,3000,-37.8172531,144.9639,$890.00 per week,2,2,2,Apartment / Unit / Flat,0,890.0,"[-37.8172531, 144.9639]",549
606,14387916,4210/228 la trobe street,MELBOURNE,VIC,3000,-37.80975,144.962616,Furnished $580/week,1,1,0,Apartment / Unit / Flat,0,580.0,"[-37.80975, 144.962616]",549
999,16079639,2112/80 a'beckett street,MELBOURNE,VIC,3000,-37.809,144.961075,$550 per week,2,1,1,Apartment / Unit / Flat,0,550.0,"[-37.809, 144.961075]",549
885,16067209,2403/36 la trobe street,MELBOURNE,VIC,3000,-37.8081627,144.96759,$540 per week,2,1,0,Apartment / Unit / Flat,0,540.0,"[-37.8081627, 144.96759]",549
1036,16063884,5401/464 collins street,MELBOURNE,VIC,3000,-37.8175621,144.958588,$2500 Per Week,3,3,2,Apartment / Unit / Flat,0,2500.0,"[-37.8175621, 144.958588]",549
1004,16078724,3709/120 abeckett street,MELBOURNE,VIC,3000,-37.8093071,144.959732,$730 per week,2,2,0,Apartment / Unit / Flat,0,730.0,"[-37.8093071, 144.959732]",549
592,16042466,1306/151 berkeley street,MELBOURNE,VIC,3000,-37.8022041,144.958221,$620 pw *Fully Furnished,2,1,0,Apartment / Unit / Flat,0,620.0,"[-37.8022041, 144.958221]",549
1047,16054304,55/1 albert road,MELBOURNE,VIC,3000,-37.8339577,144.9728,$950 Per Week,2,2,2,Apartment / Unit / Flat,0,950.0,"[-37.8339577, 144.9728]",549
1027,15316411,1609/398 elizabeth street,MELBOURNE,VIC,3000,-37.80933,144.961319,$600 p.w.,2,1,1,Apartment / Unit / Flat,0,600.0,"[-37.80933, 144.961319]",549
1021,16035645,305/594 st kilda road,MELBOURNE,VIC,3000,-37.8496933,144.979645,$610 per week,2,2,1,Apartment / Unit / Flat,0,610.0,"[-37.8496933, 144.979645]",549
808,16030693,3305/483 swanston street,MELBOURNE,VIC,3000,-37.8072166,144.962341,$660 per week,2,1,1,Apartment / Unit / Flat,0,660.0,"[-37.8072166, 144.962341]",549
1013,16070203,22/187 collins street,MELBOURNE,VIC,3000,-37.815403,144.96785,$400 per week,1,1,0,Apartment / Unit / Flat,0,400.0,"[-37.815403, 144.96785]",549
796,16001354,1214/555 flinders street,MELBOURNE,VIC,3000,-37.8209724,144.956482,$400 Per week,1,1,0,Apartment / Unit / Flat,0,400.0,"[-37.8209724, 144.956482]",549
980,16076700,2209/120 abeckett street,MELBOURNE,VIC,3000,-37.8093071,144.959732,$670 per week,2,2,0,Apartment / Unit / Flat,0,670.0,"[-37.8093071, 144.959732]",549
1046,16055041,217/339 swanston st,MELBOURNE,VIC,3000,-37.8103828,144.9638,$380,2,1,0,Apartment / Unit / Flat,0,380.0,"[-37.8103828, 144.9638]",549
907,15955831,215/181 exhibition street,MELBOURNE,VIC,3000,-37.8114548,144.970062,$60 per week,1,1,1,Apartment / Unit / Flat,0,60.0,"[-37.8114548, 144.970062]",549
699,16075017,1813/27 little collins street,MELBOURNE,VIC,3000,-37.8128967,144.972778,$600 per week,2,2,0,Apartment / Unit / Flat,0,600.0,"[-37.8128967, 144.972778]",549
750,11945003,1301/442 elizabeth st,MELBOURNE,VIC,3000,-37.80829,144.960846,$785 per week,2,1,0,Apartment / Unit / Flat,0,785.0,"[-37.80829, 144.960846]",549
600,15303659,5612/370 queen street,MELBOURNE,VIC,3000,-37.81013,144.958771,$750/w Unfurnished,2,2,0,Apartment / Unit / Flat,0,750.0,"[-37.81013, 144.958771]",549
801,12170432,16/153 la trobe street,MELBOURNE,VIC,3000,-37.8088951,144.967361,$650.00 per week,2,1,1,Townhouse,0,650.0,"[-37.8088951, 144.967361]",549
607,16058967,406/393 spencer street,MELBOURNE,VIC,3000,-37.8113251,144.950241,$520 per week *Fully Furnished*,1,1,1,Apartment / Unit / Flat,0,520.0,"[-37.8113251, 144.950241]",549
766,11943790,807/601 little collins st,MELBOURNE,VIC,3000,-37.8180275,144.95491,$630 per week,1,1,0,Apartment / Unit / Flat,0,630.0,"[-37.8180275, 144.95491]",549
938,16066431,2905/483 swanston street,MELBOURNE,VIC,3000,-37.8072166,144.962341,$530 per week,2,1,0,Apartment / Unit / Flat,0,530.0,"[-37.8072166, 144.962341]",549
633,16065692,2018/220 spencer street,MELBOURNE,VIC,3000,-37.8157158,144.952957,$450 per week *Unfurnished*,2,1,0,Apartment / Unit / Flat,0,450.0,"[-37.8157158, 144.952957]",549
813,16025747,1010/7 katherine place,MELBOURNE,VIC,3000,-37.8201866,144.956467,$680.00,2,2,2,Apartment / Unit / Flat,0,680.0,"[-37.8201866, 144.956467]",549
772,15961551,192/538 little lonsdale street,MELBOURNE,VIC,3000,-37.8136978,144.9532,$590 per week,2,1,1,Apartment / Unit / Flat,0,590.0,"[-37.8136978, 144.9532]",549
10184,15999192,506 victoria parade,EAST MELBOURNE,VIC,3002,-37.8099365,144.988235,$790 per week,3,2,1,House,0,790.0,"[-37.8099365, 144.988235]",41
10178,16058794,16/22 agnes street,EAST MELBOURNE,VIC,3002,-37.8177376,144.9801,$530.00,2,1,1,Apartment / Unit / Flat,0,530.0,"[-37.8177376, 144.9801]",41
10209,16012766,303v/162 albert street,EAST MELBOURNE,VIC,3002,-37.8100433,144.985535,$485 Per Week,2,1,1,Apartment / Unit / Flat,0,485.0,"[-37.8100433, 144.985535]",41
10197,16071426,unit 1201/162 albert st,EAST MELBOURNE,VIC,3002,-37.8100433,144.985535,$520 per week,2,1,1,Apartment / Unit / Flat,0,520.0,"[-37.8100433, 144.985535]",41
10205,16049735,8/108 george street,EAST MELBOURNE,VIC,3002,-37.8152542,144.986786,$450 per week,1,1,1,Apartment / Unit / Flat,0,450.0,"[-37.8152542, 144.986786]",41
10193,10715072,86 hotham street,EAST MELBOURNE,VIC,3002,-37.81414,144.987473,From $475 per week - FURNISHED,1,1,1,Apartment / Unit / Flat,0,475.0,"[-37.81414, 144.987473]",41
10196,16076278,104/150 clarendon street,EAST MELBOURNE,VIC,3002,-37.812088,144.9836,$950.00 per week,1,1,1,Apartment / Unit / Flat,0,950.0,"[-37.812088, 144.9836]",41
10188,15857453,17/102 jolimont road,EAST MELBOURNE,VIC,3002,-37.8181953,144.978943,$750 per week,2,2,1,Apartment / Unit / Flat,0,750.0,"[-37.8181953, 144.978943]",41
